Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
GLI1	GLI family zinc finger 1	3	0.00325	0.00965	MUC5AC,SFRP1,S100A9
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	3	0.00325	0.00965	IL1B,CXCL8,MMP9
XBP1	X-box binding protein 1	3	0.00325	0.00965	CCL2,IL6,CXCL8
IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	2	0.00367	0.00985	CXCL8,MMP9
NKX2-1	NK2 homeobox 1	2	0.00367	0.00985	SFTPA1,SFTPB
EZH2	enhancer of zeste homolog 2 (Drosophila)	4	0.00373	0.00985	ADAMTS1,IGFBP1,SFRP1,MST1
RUNX1	runt-related transcription factor 1	4	0.00373	0.00985	CCL3,CSF1,ELANE,PF4
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	4	0.00446	0.0114	IL6,AMH,CXCL8,CST5
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	3	0.00499	0.0121	IL6,CCL2,IL1B
CEBPE	CCAAT/enhancer binding protein (C/EBP), epsilon	2	0.00508	0.0121	PRG2,CTSG
NCOA3	nuclear receptor coactivator 3	2	0.00508	0.0121	MMP10,EPO
HDAC1	histone deacetylase 1	5	0.00558	0.0128	MMP9,SPP1,SERPINB5,CXCL8,SFRP1
SOX9	SRY (sex determining region Y)-box 9	3	0.00567	0.0128	SHH,AMH,COL11A2
RARA	retinoic acid receptor, alpha	3	0.00803	0.0172	ANXA8,MUC5AC,SFTPB
SMAD4	SMAD family member 4	3	0.00803	0.0172	COL7A1,FSTL3,EPO
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2	0.00853	0.0172	SFRP1,SFRP5
ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	2	0.00853	0.0172	MMP9,TIMP3
TFCP2	transcription factor CP2	2	0.00853	0.0172	SPP1,FGA
IRF1	interferon regulatory factor 1	4	0.0089	0.0173	SLPI,OGN,MMP9,IL12A
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	3	0.00893	0.0173	CCL2,VWF,COL1A1
HOXB7	homeobox B7	2	0.0106	0.0193	THBS2,FGF2
SNAI1	snail homolog 1 (Drosophila)	2	0.0106	0.0193	THBS1,HBEGF
SPDEF	SAM pointed domain containing ets transcription factor	2	0.0106	0.0193	SERPINB5,MMP9
EP300	E1A binding protein p300	4	0.0123	0.022	EPO,MMP9,CXCL8,IL6
IRF8	interferon regulatory factor 8	2	0.0128	0.0225	IL12A,IL1B
FOS	FBJ murine osteosarcoma viral oncogene homolog	4	0.0131	0.0226	MMP9,NGF,CXCL8,IL1A
EGR1	early growth response 1	5	0.0135	0.0229	HYAL1,FGF2,CXCL8,IL6,IGF2
ETS2	v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	3	0.0143	0.0238	CXCL8,VWF,MMP9
CREB1	cAMP responsive element binding protein 1	5	0.0148	0.0242	BDNF,PLAT,MUC5AC,MUC4,IL6
JUND	jun D proto-oncogene	3	0.0168	0.0271	IL6,PLAT,SFTPD
NF1	neurofibromin 1	2	0.0205	0.0319	SFTPB,PLAT
SNAI2	snail homolog 2 (Drosophila)	2	0.0205	0.0319	MMP17,MMP9
E2F1	E2F transcription factor 1	6	0.0209	0.032	IL1B,MUC4,THBS1,CTSV,SERPINB5,CCL3
PPARG	peroxisome proliferator-activated receptor gamma	4	0.0213	0.0322	CSF1,ADIPOQ,MMP9,FGF1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0227	0.0336	SPP1,MUC4,S100P
JUNB	jun B proto-oncogene	2	0.0234	0.0336	IL1B,SFTPD
TBP	TATA box binding protein	2	0.0234	0.0336	IL6,PPBP
PPARA	peroxisome proliferator-activated receptor alpha	3	0.0243	0.0344	IL6,MMP9,IGFBP1
FOXM1	forkhead box M1	2	0.0296	0.0408	FGB,SFTPB
HMGA1	high mobility group AT-hook 1	2	0.0296	0.0408	CXCL1,IL1B
DDIT3	DNA-damage-inducible transcript 3	2	0.033	0.0448	IL6,CXCL8
ESR1	estrogen receptor 1	4	0.0336	0.0449	F12,AMH,SERPINB9,TGFA
GATA2	GATA binding protein 2	2	0.0365	0.0469	EPO,PRG2
GATA4	GATA binding protein 4	2	0.0365	0.0469	AMH,FGF10
RUNX2	runt-related transcription factor 2	2	0.0365	0.0469	IHH,ELANE
USF2	upstream transcription factor 2, c-fos interacting	3	0.0392	0.0497	THBS1,PF4,TGFB2
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	4	0.0442	0.0552	FGF2,HBEGF,EPO,LEP
AHR	aryl hydrocarbon receptor	2	0.0478	0.0582	IL6,IL1B
NR5A1	nuclear receptor subfamily 5, group A, member 1	2	0.0478	0.0582	AMH,NOV
FOXO1	forkhead box O1	2	0.0559	0.0664	IL6,IGFBP1
POU5F1	POU class 5 homeobox 1	2	0.0559	0.0664	SPP1,TDGF1
CREM	cAMP responsive element modulator	2	0.0602	0.0706	PLAT,CCL4
AR	androgen receptor	4	0.0622	0.0714	WNT7B,SERPINB5,TGFA,NOV
BRCA1	breast cancer 1, early onset	3	0.0631	0.0714	FST,AREG,CXCL1
GATA1	GATA binding protein 1 (globin transcription factor 1)	3	0.0631	0.0714	PRG2,EPO,PF4
NR1I2	nuclear receptor subfamily 1, group I, member 2	2	0.0645	0.0721	CCL2,THBS1
CIITA	class II, major histocompatibility complex, transactivator	2	0.0877	0.0968	COL1A1,MMP9
ATF2	activating transcription factor 2	2	0.0926	0.101	PLAT,TGFB2
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.105	0.114	MUC4,MMP9,COL1A1
GATA3	GATA binding protein 3	2	0.123	0.132	EPO,CXCL1
KLF4	Kruppel-like factor 4 (gut)	2	0.134	0.142	IL6,IL1B
SIRT1	sirtuin 1	2	0.179	0.185	IL1B,MMP9
YY1	YY1 transcription factor	3	0.179	0.185	IL1B,VWF,MUC4
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	3	0.216	0.22	SFRP1,IL6,MST1
USF1	upstream transcription factor 1	2	0.279	0.282	TGFB2,PF4
TP53	tumor protein p53	2	0.741	0.741	THBS1,FGF2
