Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	6	0.000245	0.00126	SPP1,IL5,SFTPD,LEP,IL6,IGF2
HDAC5	histone deacetylase 5	3	0.000273	0.00132	IGF2,SLIT2,FGF2
JUND	jun D proto-oncogene	5	0.000283	0.00132	IL6,FGFBP1,IL5,SFTPD,CCL5
EGR2	early growth response 2	3	0.000404	0.00174	IGF2,IL6,FASLG
TFCP2	transcription factor CP2	3	0.000404	0.00174	SPP1,A2M,FGA
GATA3	GATA binding protein 3	5	0.000482	0.00199	MUC1,IL5,EPO,IFNG,MMP1
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	4	0.000512	0.00203	IL6,IL12B,IL1B,CCL5
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6	0.000713	0.00266	IL1B,IL5,IL12B,CTSG,CCL5,TNF
POU5F1	POU class 5 homeobox 1	4	0.000723	0.00266	SPP1,SEMA6A,BMP4,TDGF1
CREB1	cAMP responsive element binding protein 1	7	0.000976	0.00339	BDNF,IFNG,MUC5AC,IBSP,IL6,PLAU,CCL5
RARA	retinoic acid receptor, alpha	4	0.00099	0.00339	FGFBP1,ANXA8,PLAU,MUC5AC
IRF7	interferon regulatory factor 7	3	0.00102	0.00339	IFNA1,CCL5,CXCL10
SIRT1	sirtuin 1	5	0.00143	0.00455	IL1B,COL10A1,COL1A2,TNF,MMP9
HDAC1	histone deacetylase 1	6	0.00146	0.00455	MMP9,SPP1,RELN,SERPINB5,SFRP1,COL1A2
DNMT1	DNA (cytosine-5-)-methyltransferase 1	4	0.00195	0.00573	RELN,SFRP5,BMP2,SFRP1
SMAD3	SMAD family member 3	4	0.00195	0.00573	LTBP4,EPO,MMP9,FST
IRF3	interferon regulatory factor 3	3	0.00203	0.0058	CXCL10,CCL5,IFNA1
ATF3	activating transcription factor 3	3	0.00246	0.00686	CCL5,IFNG,GDF15
FOS	FBJ murine osteosarcoma viral oncogene homolog	5	0.00307	0.00812	MMP9,FGFBP1,MMP7,MMP1,PLAU
GATA1	GATA binding protein 1 (globin transcription factor 1)	5	0.00307	0.00812	MUC1,EPO,PF4,IFNG,LTBP4
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	4	0.0034	0.00876	COL1A2,EGLN3,COL1A1,IL13
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	4	0.00376	0.00946	COL1A1,IL15,COL1A2,CTSG
POU2F1	POU class 2 homeobox 1	4	0.00415	0.0102	IL5,VWF,PLAU,SPP1
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.00431	0.0103	COL1A2,COL11A1
KLF4	Kruppel-like factor 4 (gut)	4	0.005	0.0116	IL6,IL1B,LAMA3,GDF15
YY1	YY1 transcription factor	6	0.00509	0.0116	IL1B,COL1A2,VWF,IFNG,IL5,POSTN
AHR	aryl hydrocarbon receptor	3	0.00627	0.0137	IL6,IL13,IL1B
ETV4	ets variant 4	3	0.00627	0.0137	MMP7,MMP1,TNF
MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)	2	0.00787	0.0165	MMP9,MMP1
ZFP36	ZFP36 ring finger protein	2	0.00787	0.0165	SERPINB2,IL6
FLI1	Friend leukemia virus integration 1	3	0.00803	0.0166	PF4,MMP1,COL1A2
TWIST2	twist basic helix-loop-helix transcription factor 2	3	0.00901	0.0182	POSTN,GDF15,SRPX
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2	0.01	0.0191	SFRP1,SFRP5
FOSL1	FOS-like antigen 1	2	0.01	0.0191	SFTPD,MMP1
GATA6	GATA binding protein 6	2	0.01	0.0191	PLAU,VWF
HDAC2	histone deacetylase 2	3	0.0112	0.0206	MUC5AC,COL1A2,BMP7
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	3	0.0112	0.0206	VWF,COL18A1,COL1A1
HOXB7	homeobox B7	2	0.0124	0.0216	THBS2,FGF2
POU2F2	POU class 2 homeobox 2	2	0.0124	0.0216	IL5,SPP1
SPDEF	SAM pointed domain containing ets transcription factor	2	0.0124	0.0216	SERPINB5,MMP9
IRF8	interferon regulatory factor 8	2	0.0149	0.0248	IL12A,IL1B
MSC	musculin	2	0.0149	0.0248	IFNG,LTA
STAT4	signal transducer and activator of transcription 4	2	0.0149	0.0248	S100A4,IFNG
TBX21	T-box 21	2	0.0177	0.029	IFNG,IL13
KLF5	Kruppel-like factor 5 (intestinal)	2	0.0207	0.0328	MMP9,FGFBP1
ZEB1	zinc finger E-box binding homeobox 1	2	0.0207	0.0328	MUC1,COL4A3
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	3	0.0226	0.0347	S100P,IL6,PLAU
TWIST1	twist basic helix-loop-helix transcription factor 1	3	0.0226	0.0347	GDF15,SRPX,MMP1
SNAI2	snail homolog 2 (Drosophila)	2	0.0239	0.0362	MMP9,CXCL12
USF1	upstream transcription factor 1	4	0.0265	0.0379	P4HA1,TGFB2,PF4,IFNG
FOSL2	FOS-like antigen 2	2	0.0272	0.0379	IBSP,IL5
ING4	inhibitor of growth family, member 4	2	0.0272	0.0379	ANGPT1,SPP1
JUNB	jun B proto-oncogene	2	0.0272	0.0379	IL1B,SFTPD
NR4A1	nuclear receptor subfamily 4, group A, member 1	2	0.0272	0.0379	FASLG,TNF
PTTG1	pituitary tumor-transforming 1	2	0.0272	0.0379	S100A4,FGF2
PPARG	peroxisome proliferator-activated receptor gamma	4	0.0278	0.0382	FASLG,GDF15,MMP9,MMP1
FOXA2	forkhead box A2	2	0.0384	0.0507	MMP7,COL18A1
GLI2	GLI family zinc finger 2	2	0.0384	0.0507	FST,MUC5AC
RFX5	regulatory factor X, 5 (influences HLA class II expression)	2	0.0384	0.0507	IFNG,COL1A2
GATA4	GATA binding protein 4	2	0.0424	0.0539	FGF10,IL5
GLI1	GLI family zinc finger 1	2	0.0424	0.0539	MUC5AC,SFRP1
RUNX2	runt-related transcription factor 2	2	0.0424	0.0539	IBSP,PLAU
SP3	Sp3 transcription factor	5	0.0474	0.0595	FBLN1,TGM4,COL1A1,MUC6,COL2A1
USF2	upstream transcription factor 2, c-fos interacting	3	0.0481	0.0597	P4HA1,PF4,TGFB2
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2	0.0554	0.0671	FST,MMP7
SOX2	SRY (sex determining region Y)-box 2	2	0.0554	0.0671	BMP4,SEMA6A
HDAC3	histone deacetylase 3	2	0.0647	0.0775	TNF,IFNA1
SRF	serum response factor (c-fos serum response element-binding transcription factor)	2	0.0695	0.0814	MMP9,PLAU
TCF4	transcription factor 4	2	0.0695	0.0814	FST,CLEC4C
BRCA1	breast cancer 1, early onset	3	0.0767	0.0878	FST,S100A2,IFNA1
WT1	Wilms tumor 1	3	0.0767	0.0878	CX3CL1,IGF2,EREG
E2F1	E2F transcription factor 1	5	0.0847	0.0958	IL1B,TNF,SERPINB5,TNFSF11,NELL2
LEF1	lymphoid enhancer-binding factor 1	2	0.09	0.101	MMP7,CCL7
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	4	0.0967	0.107	IFNA1,SFRP1,IL6,FASLG
HSF1	heat shock transcription factor 1	2	0.101	0.109	IL1B,TNF
RB1	retinoblastoma 1	2	0.101	0.109	SFTPD,TGFBI
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.126	0.135	MMP9,ECM1,COL1A1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2	0.141	0.15	SPP1,S100P
ESR1	estrogen receptor 1	3	0.146	0.153	F12,SERPINB9,CXCL12
PPARA	peroxisome proliferator-activated receptor alpha	2	0.147	0.153	IL6,MMP9
EZH2	enhancer of zeste homolog 2 (Drosophila)	2	0.153	0.158	ADAMTS1,SFRP1
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2	0.165	0.169	IL6,IL12B
AR	androgen receptor	2	0.483	0.487	SERPINB5,MUC1
TP53	tumor protein p53	3	0.545	0.545	GDF15,MMP1,FGF2
