Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
STAT1	signal transducer and activator of transcription 1, 91kDa	4	0.0367	0.0703	FGF2,MUC4,TIMP1,MMP13
PAX5	paired box 5	2	0.0385	0.0717	MMP1,TIMP1
ETV4	ets variant 4	2	0.042	0.076	MUC4,MMP1
NANOG	Nanog homeobox	2	0.0455	0.0782	LAMB1,SEMA6A
SOX9	SRY (sex determining region Y)-box 9	2	0.0455	0.0782	AMH,COL2A1
POU5F1	POU class 5 homeobox 1	2	0.0492	0.0824	SPP1,SEMA6A
EP300	E1A binding protein p300	3	0.0508	0.0825	S100A4,LAMA3,CXCL8
PARP1	poly (ADP-ribose) polymerase 1	2	0.053	0.0825	CXCL1,FN1
SRF	serum response factor (c-fos serum response element-binding transcription factor)	2	0.053	0.0825	PLG,PLAU
RARA	retinoic acid receptor, alpha	2	0.0568	0.0865	ANXA8,PLAU
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	3	0.0601	0.0866	GDF15,CXCL8,MMP1
HDAC2	histone deacetylase 2	2	0.0608	0.0866	CXCL8,BMP7
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	2	0.0608	0.0866	VWF,COL1A1
YBX1	Y box binding protein 1	2	0.0732	0.102	MMP13,AGT
PPARG	peroxisome proliferator-activated receptor gamma	3	0.0754	0.103	GDF15,ANGPTL4,MMP1
CIITA	class II, major histocompatibility complex, transactivator	2	0.0775	0.104	COL1A1,S100A4
ATF2	activating transcription factor 2	2	0.0819	0.108	FN1,PLAU
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	2	0.0954	0.123	CXCL8,PLAU
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	2	0.1	0.127	CXCL8,COL1A1
GATA3	GATA binding protein 3	2	0.11	0.134	MMP1,CXCL1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2	0.11	0.134	SPP1,MUC4
EZH2	enhancer of zeste homolog 2 (Drosophila)	2	0.119	0.14	ADAMTS1,SFRP1
KLF4	Kruppel-like factor 4 (gut)	2	0.119	0.14	LAMA3,GDF15
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2	0.129	0.149	AMH,CXCL8
CREB1	cAMP responsive element binding protein 1	3	0.151	0.171	BDNF,MUC4,PLAU
IRF1	interferon regulatory factor 1	2	0.176	0.196	OGN,IL12A
GATA1	GATA binding protein 1 (globin transcription factor 1)	2	0.208	0.225	PRG2,LTBP4
WT1	Wilms tumor 1	2	0.208	0.225	IGF2,AMH
TP53	tumor protein p53	4	0.229	0.243	S100B,GDF15,MMP1,FGF2
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	2	0.286	0.299	MUC4,COL1A1
YY1	YY1 transcription factor	2	0.394	0.406	VWF,MUC4
AR	androgen receptor	2	0.404	0.41	FN1,TGFA
E2F1	E2F transcription factor 1	2	0.596	0.596	MUC4,NELL2
