Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
HDAC5	histone deacetylase 5	2	0.00277	0.00807	SLIT2,FGF2
MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)	2	0.00277	0.00807	MMP9,MMP1
ZFP36	ZFP36 ring finger protein	2	0.00277	0.00807	SERPINB2,IL6
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	4	0.00325	0.00906	GDF15,IL1B,MMP1,IL6
GATA6	GATA binding protein 6	2	0.00354	0.00912	PLAU,VWF
ZNF148	zinc finger protein 148	2	0.00354	0.00912	CXCL5,MMP3
HOXB7	homeobox B7	2	0.00439	0.0109	THBS2,FGF2
PPARG	peroxisome proliferator-activated receptor gamma	4	0.00458	0.011	GDF15,ANGPTL4,MMP9,MMP1
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	3	0.00534	0.0123	IL6,PLAU,IGFBP1
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	4	0.00593	0.0133	MUC4,MMP9,ECM1,COL1A1
IRF7	interferon regulatory factor 7	2	0.00636	0.0137	IFNB1,CXCL10
POU2F1	POU class 2 homeobox 1	3	0.00673	0.0141	VWF,PLAU,SPP1
KLF4	Kruppel-like factor 4 (gut)	3	0.00777	0.0158	IL6,IL1B,GDF15
SNAI2	snail homolog 2 (Drosophila)	2	0.00865	0.017	MMP17,MMP9
ING4	inhibitor of growth family, member 4	2	0.00991	0.018	ANGPT1,SPP1
IRF3	interferon regulatory factor 3	2	0.00991	0.018	CXCL10,IFNB1
TBP	TATA box binding protein	2	0.00991	0.018	IL6,PPBP
SIRT1	sirtuin 1	3	0.0128	0.0226	IL1B,COL10A1,MMP9
CREB1	cAMP responsive element binding protein 1	4	0.0135	0.0231	MUC5AC,MUC4,IL6,PLAU
YY1	YY1 transcription factor	4	0.014	0.0231	IL1B,VWF,MUC4,IFNB1
HDAC9	histone deacetylase 9	2	0.0142	0.0231	MMP13,IGFBP1
GLI1	GLI family zinc finger 1	2	0.0157	0.0251	MUC5AC,S100A7
ELK1	ELK1, member of ETS oncogene family	2	0.0174	0.027	WISP2,MUC4
AHR	aryl hydrocarbon receptor	2	0.0208	0.0303	IL6,IL1B
ETV4	ets variant 4	2	0.0208	0.0303	MUC4,MMP1
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	2	0.0208	0.0303	IL6,IL1B
FOXO1	forkhead box O1	2	0.0245	0.035	IL6,IGFBP1
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	2	0.0306	0.0427	VWF,COL1A1
CIITA	class II, major histocompatibility complex, transactivator	2	0.0395	0.0519	COL1A1,MMP9
DNMT1	DNA (cytosine-5-)-methyltransferase 1	2	0.0395	0.0519	SFRP5,BMP2
SMAD3	SMAD family member 3	2	0.0395	0.0519	ANGPTL4,MMP9
ATF2	activating transcription factor 2	2	0.0418	0.0539	IFNB1,PLAU
TWIST1	twist basic helix-loop-helix transcription factor 1	2	0.0492	0.0622	GDF15,MMP1
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	2	0.0518	0.0642	EGLN3,COL1A1
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	2	0.0544	0.0662	COL1A1,CTSG
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2	0.057	0.0682	SPP1,MUC4
EZH2	enhancer of zeste homolog 2 (Drosophila)	2	0.0624	0.0734	ADAMTS1,IGFBP1
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2	0.068	0.0786	IL6,CST5
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	2	0.095	0.108	SPP1,IL6
EP300	E1A binding protein p300	2	0.111	0.124	MMP9,IL6
BRCA1	breast cancer 1, early onset	2	0.114	0.124	AREG,S100A2
WT1	Wilms tumor 1	2	0.114	0.124	HBEGF,EREG
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	2	0.131	0.14	IL1B,CTSG
E2F1	E2F transcription factor 1	3	0.156	0.164	IL1B,MUC4,TNFSF11
HDAC1	histone deacetylase 1	2	0.163	0.168	MMP9,SPP1
ESR1	estrogen receptor 1	2	0.181	0.184	F12,MMP13
TP53	tumor protein p53	3	0.234	0.234	GDF15,MMP1,FGF2
