Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
EP300	E1A binding protein p300	4	0.00511	0.0132	IGFBP3,LAMA3,MMP9,CXCL8
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2	0.00521	0.0132	IGFBP3,SFRP5
ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	2	0.00521	0.0132	MMP9,TIMP3
FOSL1	FOS-like antigen 1	2	0.00521	0.0132	SFTPD,MMP1
TFCP2	transcription factor CP2	2	0.00521	0.0132	SPP1,FGA
PPARG	peroxisome proliferator-activated receptor gamma	4	0.00911	0.0218	GDF15,ADIPOQ,MMP9,MMP1
TWIST1	twist basic helix-loop-helix transcription factor 1	3	0.0092	0.0218	GDF15,SRPX,MMP1
HDAC1	histone deacetylase 1	4	0.0117	0.0268	MMP9,IGFBP3,SPP1,CXCL8
HOXA10	homeobox A10	2	0.0145	0.0321	IGFBP1,IL11
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	3	0.0151	0.0326	IGFBP3,AMH,CXCL8
HDAC9	histone deacetylase 9	2	0.0206	0.0429	MMP13,IGFBP1
GATA4	GATA binding protein 4	2	0.0228	0.045	AMH,FGF10
GLI1	GLI family zinc finger 1	2	0.0228	0.045	MUC5AC,S100A9
EGR1	early growth response 1	4	0.0239	0.0459	GDF15,HYAL1,CXCL8,GDNF
IRF1	interferon regulatory factor 1	3	0.0253	0.0468	SLPI,IFNA1,MMP9
CREB1	cAMP responsive element binding protein 1	4	0.0257	0.0468	BDNF,PLAT,MUC5AC,IBSP
ETV4	ets variant 4	2	0.0301	0.052	MMP7,MMP1
SOX2	SRY (sex determining region Y)-box 2	2	0.0301	0.052	SEMA6A,MMP3
SOX9	SRY (sex determining region Y)-box 9	2	0.0327	0.0552	AMH,COL2A1
POU5F1	POU class 5 homeobox 1	2	0.0353	0.0583	SPP1,SEMA6A
SRF	serum response factor (c-fos serum response element-binding transcription factor)	2	0.0381	0.0601	MMP9,PLG
TWIST2	twist basic helix-loop-helix transcription factor 2	2	0.0381	0.0601	GDF15,SRPX
RARA	retinoic acid receptor, alpha	2	0.0409	0.0632	ANXA8,MUC5AC
HDAC2	histone deacetylase 2	2	0.0439	0.0649	MUC5AC,CXCL8
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	2	0.0439	0.0649	VWF,COL1A1
RUNX3	runt-related transcription factor 3	2	0.0531	0.0754	MMP9,CLEC4G
YBX1	Y box binding protein 1	2	0.0531	0.0754	MMP13,AGT
CIITA	class II, major histocompatibility complex, transactivator	2	0.0563	0.0754	COL1A1,MMP9
DNMT1	DNA (cytosine-5-)-methyltransferase 1	2	0.0563	0.0754	TIMP3,SFRP5
SMAD3	SMAD family member 3	2	0.0563	0.0754	LTBP4,MMP9
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.0582	0.0765	MMP9,ECM1,COL1A1
CDX2	caudal type homeobox 2	2	0.0596	0.0769	MEP1A,IGFBP3
JUND	jun D proto-oncogene	2	0.0663	0.084	PLAT,SFTPD
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	2	0.0698	0.0869	CXCL8,IGFBP1
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	2	0.0733	0.0897	CXCL8,COL1A1
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	2	0.0768	0.0925	COL1A1,CLEC4G
POU2F1	POU class 2 homeobox 1	2	0.0805	0.0952	VWF,SPP1
PPARA	peroxisome proliferator-activated receptor alpha	2	0.0842	0.0979	MMP9,IGFBP1
STAT1	signal transducer and activator of transcription 1, 91kDa	3	0.0865	0.099	MMP9,IFNA1,MMP13
KLF4	Kruppel-like factor 4 (gut)	2	0.0879	0.099	LAMA3,GDF15
SIRT1	sirtuin 1	2	0.119	0.132	COL10A1,MMP9
GATA1	GATA binding protein 1 (globin transcription factor 1)	2	0.157	0.169	PF4,LTBP4
WT1	Wilms tumor 1	2	0.157	0.169	NOV,AMH
USF1	upstream transcription factor 1	2	0.193	0.204	AGT,PF4
ESR1	estrogen receptor 1	2	0.243	0.254	AMH,MMP13
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	2	0.275	0.283	MUC3A,LEP
AR	androgen receptor	2	0.321	0.325	IGFBP3,NOV
TP53	tumor protein p53	3	0.332	0.332	GDF15,MMP1,IGFBP3
