Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
KLF4	Kruppel-like factor 4 (gut)	4	0.00181	0.00677	IL6,IL1B,LAMA3,GDF15
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	3	0.00184	0.00677	MMP3,IL1B,MMP1
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.00247	0.00824	COL1A2,COL11A1
FOXQ1	forkhead box Q1	2	0.00247	0.00824	WNT3A,RSPO2
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	3	0.00284	0.00903	IL6,CCL2,IL1B
FLI1	Friend leukemia virus integration 1	3	0.00366	0.0109	PF4,MMP1,COL1A2
SP3	Sp3 transcription factor	6	0.00372	0.0109	HBEGF,TIMP1,IGFBP1,COL1A1,MUC6,MUC4
ZFP36	ZFP36 ring finger protein	2	0.00454	0.0127	SERPINB2,IL6
ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	3	0.00514	0.0131	ADAMTS1,SPP1,VWF
HDAC2	histone deacetylase 2	3	0.00514	0.0131	MUC5AC,CCL2,COL1A2
EGR2	early growth response 2	2	0.00578	0.0131	LIF,IL6
FOSL1	FOS-like antigen 1	2	0.00578	0.0131	SFTPD,MMP1
TFCP2	transcription factor CP2	2	0.00578	0.0131	SPP1,FGA
ZNF148	zinc finger protein 148	2	0.00578	0.0131	CXCL5,MMP3
CREB1	cAMP responsive element binding protein 1	5	0.00657	0.0144	BDNF,MUC5AC,IBSP,MUC4,IL6
YY1	YY1 transcription factor	5	0.00688	0.0146	IL1B,COL1A2,VWF,MUC4,IL4
NFIL3	nuclear factor, interleukin 3 regulated	2	0.00717	0.0148	VWF,IL1B
CIITA	class II, major histocompatibility complex, transactivator	3	0.0076	0.0148	COL1A1,IL4,COL1A2
DNMT1	DNA (cytosine-5-)-methyltransferase 1	3	0.0076	0.0148	TIMP3,SFRP5,BMP2
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	4	0.00882	0.0167	IL1B,CCL2,CSF1,CTSG
JUND	jun D proto-oncogene	3	0.00983	0.0181	IL6,TIMP1,SFTPD
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	3	0.0124	0.0223	COL1A1,COL1A2,CTSG
GATA3	GATA binding protein 3	3	0.0133	0.0228	IL4,MMP1,CXCL1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0133	0.0228	SPP1,MUC4,S100P
HDAC1	histone deacetylase 1	4	0.014	0.0234	SPP1,SERPINB5,MMP28,COL1A2
FOSL2	FOS-like antigen 2	2	0.016	0.0244	IBSP,TIMP1
HOXA10	homeobox A10	2	0.016	0.0244	IGFBP1,IL11
ING4	inhibitor of growth family, member 4	2	0.016	0.0244	ANGPT1,SPP1
TBP	TATA box binding protein	2	0.016	0.0244	IL6,PPBP
CEBPD	CCAAT/enhancer binding protein (C/EBP), delta	2	0.0204	0.0297	CCL20,CXCL1
HMGA1	high mobility group AT-hook 1	2	0.0204	0.0297	CXCL1,IL1B
FOXA2	forkhead box A2	2	0.0227	0.0325	TPO,COL18A1
SIRT1	sirtuin 1	3	0.0249	0.0339	IL1B,COL10A1,COL1A2
RUNX2	runt-related transcription factor 2	2	0.0252	0.0339	IBSP,IHH
XBP1	X-box binding protein 1	2	0.0252	0.0339	CCL2,IL6
PAX5	paired box 5	2	0.0304	0.0402	MMP1,TIMP1
E2F1	E2F transcription factor 1	5	0.0316	0.041	IL1B,MUC4,SERPINB5,TNFSF11,CCL3
AHR	aryl hydrocarbon receptor	2	0.0332	0.0415	IL6,IL1B
ETV4	ets variant 4	2	0.0332	0.0415	MUC4,MMP1
EP300	E1A binding protein p300	3	0.037	0.0454	LAMA3,IL6,COL1A2
FOXO1	forkhead box O1	2	0.039	0.0471	IL6,IGFBP1
CREBBP	CREB binding protein	2	0.042	0.049	IL4,CSF2
TWIST2	twist basic helix-loop-helix transcription factor 2	2	0.042	0.049	GDF15,SRPX
PPARG	peroxisome proliferator-activated receptor gamma	3	0.0555	0.0637	CSF1,GDF15,MMP1
PPARA	peroxisome proliferator-activated receptor alpha	2	0.0923	0.104	IL6,IGFBP1
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	3	0.0952	0.105	HBEGF,MUC3A,EGLN3
EZH2	enhancer of zeste homolog 2 (Drosophila)	2	0.0963	0.105	ADAMTS1,IGFBP1
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2	0.105	0.113	IL6,CST5
FOS	FBJ murine osteosarcoma viral oncogene homolog	2	0.171	0.179	MMP3,MMP1
WT1	Wilms tumor 1	2	0.171	0.179	HBEGF,CX3CL1
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	2	0.238	0.245	MUC4,COL1A1
EGR1	early growth response 1	2	0.32	0.325	GDF15,IL6
TP53	tumor protein p53	2	0.635	0.635	GDF15,MMP1
