Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
DNMT1	DNA (cytosine-5-)-methyltransferase 1	2	0.0682	0.0834	SFRP5,SFRP1
GATA3	GATA binding protein 3	2	0.0969	0.115	MMP1,CXCL1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2	0.0969	0.115	SPP1,S100P
PPARA	peroxisome proliferator-activated receptor alpha	2	0.101	0.119	ANGPTL4,MMP9
KLF4	Kruppel-like factor 4 (gut)	2	0.106	0.12	LAMA3,GDF15
RUNX1	runt-related transcription factor 1	2	0.106	0.12	TIMP1,PF4
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	3	0.108	0.121	FGF2,PLAU,EGLN3
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	2	0.157	0.171	SPP1,S100A9
IRF1	interferon regulatory factor 1	2	0.157	0.171	OGN,MMP9
BRCA1	breast cancer 1, early onset	2	0.186	0.199	S100A2,CXCL1
WT1	Wilms tumor 1	2	0.186	0.199	AMH,EREG
USF1	upstream transcription factor 1	2	0.227	0.238	AGT,PF4
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	2	0.258	0.267	MMP9,COL1A1
CREB1	cAMP responsive element binding protein 1	2	0.354	0.363	IBSP,PLAU
AR	androgen receptor	2	0.369	0.374	IGFBP3,TGFA
E2F1	E2F transcription factor 1	2	0.555	0.555	CTSV,TNFSF11
