Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
RUNX1	runt-related transcription factor 1	5	0.000549	0.0024	IL2,TIMP1,ELANE,PF4,CSF2
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	6	0.000627	0.00262	IL5,IL12B,ELANE,PRG2,CLEC4G,CTSK
SP3	Sp3 transcription factor	8	0.000684	0.00273	TIMP1,TGM4,IGFBP1,CTSB,COL1A1,PLAT,MUC6,MUC4
SRF	serum response factor (c-fos serum response element-binding transcription factor)	4	0.000774	0.00297	MMP14,MMP9,PLG,PLAU
YY1	YY1 transcription factor	7	0.000902	0.00321	COL1A2,VWF,MUC4,IFNB1,IL5,CCL13,POSTN
RARA	retinoic acid receptor, alpha	4	0.000903	0.00321	FGFBP1,ANXA8,PLAU,MUC5AC
HDAC1	histone deacetylase 1	6	0.00129	0.00441	IL2,MMP9,SPP1,SERPINB5,SFRP1,COL1A2
RUNX3	runt-related transcription factor 3	4	0.00157	0.0052	WNT4,TIMP1,MMP9,CLEC4G
SMAD3	SMAD family member 3	4	0.00178	0.00569	LTBP4,TNC,ANGPTL4,MMP9
ATF2	activating transcription factor 2	4	0.00201	0.00621	PLAT,TGFB2,IFNB1,PLAU
FOS	FBJ murine osteosarcoma viral oncogene homolog	5	0.00276	0.00829	MMP9,FGFBP1,MMP7,MMP1,PLAU
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	4	0.00345	0.01	ELANE,COL1A1,COL1A2,CLEC4G
GLI1	GLI family zinc finger 1	3	0.00383	0.0103	MUC5AC,SFRP1,S100A9
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	3	0.00383	0.0103	IFNB1,MMP1,MMP9
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.00411	0.0103	COL1A2,COL11A1
FOXQ1	forkhead box Q1	2	0.00411	0.0103	WNT3A,RSPO2
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	2	0.00411	0.0103	IL5,MMP13
PPARA	peroxisome proliferator-activated receptor alpha	4	0.00418	0.0103	IL6,ANGPTL4,MMP9,IGFBP1
CREB1	cAMP responsive element binding protein 1	6	0.00428	0.0103	PLAT,IL2,MUC5AC,MUC4,IL6,PLAU
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	4	0.00547	0.0127	IL6,IL2,IL12B,CST5
ILF3	interleukin enhancer binding factor 3, 90kDa	2	0.00569	0.0127	PLAU,IL2
NCOA3	nuclear receptor coactivator 3	2	0.00569	0.0127	MMP10,MMP7
REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	3	0.00586	0.0128	IL6,IL12B,IL2
KLF8	Kruppel-like factor 8	2	0.0075	0.0153	MMP14,MMP9
FLI1	Friend leukemia virus integration 1	3	0.00751	0.0153	PF4,MMP1,COL1A2
POU5F1	POU class 5 homeobox 1	3	0.00751	0.0153	SPP1,SEMA6A,TDGF1
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2	0.00954	0.018	SFRP1,SFRP5
EGR2	early growth response 2	2	0.00954	0.018	IGF2,IL6
GATA6	GATA binding protein 6	2	0.00954	0.018	PLAU,VWF
TFCP2	transcription factor CP2	2	0.00954	0.018	SPP1,A2M
IRF1	interferon regulatory factor 1	4	0.0108	0.0199	IFNB1,IL12B,SLPI,MMP9
EPAS1	endothelial PAS domain protein 1	2	0.0118	0.0199	COL10A1,MMP14
HOXB7	homeobox B7	2	0.0118	0.0199	THBS2,FGF2
POU2F2	POU class 2 homeobox 2	2	0.0118	0.0199	IL5,SPP1
PPARD	peroxisome proliferator-activated receptor delta	2	0.0118	0.0199	ANGPTL4,TIMP1
SPDEF	SAM pointed domain containing ets transcription factor	2	0.0118	0.0199	SERPINB5,MMP9
CIITA	class II, major histocompatibility complex, transactivator	3	0.0153	0.0249	COL1A1,MMP9,COL1A2
DNMT1	DNA (cytosine-5-)-methyltransferase 1	3	0.0153	0.0249	SFRP5,BMP2,SFRP1
GATA1	GATA binding protein 1 (globin transcription factor 1)	4	0.0158	0.0253	PRG2,PF4,F13A1,LTBP4
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	4	0.0188	0.0296	MMP1,IL6,IL5,S100A9
KLF5	Kruppel-like factor 5 (intestinal)	2	0.0198	0.0306	MMP9,FGFBP1
SNAI2	snail homolog 2 (Drosophila)	2	0.0228	0.0348	MMP17,MMP9
FOSL2	FOS-like antigen 2	2	0.026	0.0372	IL5,TIMP1
HOXA10	homeobox A10	2	0.026	0.0372	IGFBP1,IL11
ING4	inhibitor of growth family, member 4	2	0.026	0.0372	ANGPT1,SPP1
SATB1	SATB homeobox 1	2	0.026	0.0372	IL2,IL5
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0263	0.0372	SPP1,MUC4,S100P
EZH2	enhancer of zeste homolog 2 (Drosophila)	3	0.0301	0.0418	ADAMTS1,IGFBP1,SFRP1
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	4	0.0325	0.0445	MUC4,MMP9,ECM1,COL1A1
CEBPD	CCAAT/enhancer binding protein (C/EBP), delta	2	0.033	0.0446	IL23A,CCL20
FOXA2	forkhead box A2	2	0.0367	0.0482	SERPINC1,MMP7
HDAC9	histone deacetylase 9	2	0.0367	0.0482	MMP13,IGFBP1
GATA4	GATA binding protein 4	2	0.0405	0.0526	FGF10,IL5
USF2	upstream transcription factor 2, c-fos interacting	3	0.0453	0.058	CTSB,PF4,TGFB2
SIRT1	sirtuin 1	3	0.0477	0.0603	COL10A1,COL1A2,MMP9
PAX5	paired box 5	2	0.0487	0.0607	MMP1,TIMP1
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	4	0.0526	0.0644	FGF2,PLAU,MUC3A,EGLN3
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2	0.053	0.0644	MMP7,MMP14
FOXO1	forkhead box O1	2	0.0619	0.0734	IL6,IGFBP1
HDAC4	histone deacetylase 4	2	0.0619	0.0734	MMP13,IL5
CREM	cAMP responsive element modulator	2	0.0666	0.077	IL2,PLAT
TCF4	transcription factor 4	2	0.0666	0.077	WNT4,VCAN
HDAC2	histone deacetylase 2	2	0.0762	0.0861	MUC5AC,COL1A2
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	2	0.0762	0.0861	VWF,COL1A1
E2F1	E2F transcription factor 1	5	0.0781	0.0872	MUC4,SERPINB5,TNFSF11,IL23A,NELL2
LEF1	lymphoid enhancer-binding factor 1	2	0.0863	0.0952	MMP7,ELANE
CTCF	CCCTC-binding factor (zinc finger protein)	2	0.0914	0.0998	IGF2,CSF2
USF1	upstream transcription factor 1	3	0.0982	0.106	TGFB2,PF4,CTSB
PPARG	peroxisome proliferator-activated receptor gamma	3	0.102	0.108	ANGPTL4,MMP9,MMP1
TWIST1	twist basic helix-loop-helix transcription factor 1	2	0.119	0.125	TIMP1,MMP1
GATA3	GATA binding protein 3	2	0.136	0.141	IL5,MMP1
KLF4	Kruppel-like factor 4 (gut)	2	0.147	0.152	IL6,LAMA3
HNF4A	hepatocyte nuclear factor 4, alpha	2	0.177	0.181	SERPINC1,MMP7
TP53	tumor protein p53	4	0.303	0.306	S100B,MMP1,VCAN,FGF2
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	2	0.508	0.508	SFRP1,IL6
