Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	5	6.43e-05	0.000504	ADAMTS1,SPP1,WNT11,FGF2,VWF
DNMT1	DNA (cytosine-5-)-methyltransferase 1	5	0.000128	0.000928	TIMP3,RELN,SFRP5,BMP2,SFRP1
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	6	0.000166	0.00111	SPP1,IL10,S100A9,IL5,SFTPD,ELANE
POU2F1	POU class 2 homeobox 1	5	0.000346	0.00217	IL5,VWF,PLAU,LGALS4,SPP1
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	7	0.00039	0.00225	FGF2,HBEGF,PLAU,MUC3A,MUC1,EGLN3,CTGF
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	6	0.000407	0.00225	GDF15,IL10,MMP1,IL5,S100A9,SFTPD
SP3	Sp3 transcription factor	8	0.000499	0.00261	HBEGF,TIMP1,GDF5,TGM4,IGFBP1,COL1A1,COL2A1,MUC4
RARA	retinoic acid receptor, alpha	4	0.000755	0.00374	ANXA8,PLAU,MUC5AC,SFTPB
HDAC1	histone deacetylase 1	6	0.00101	0.00472	MMP9,SPP1,RELN,SFRP1,MMP28,COL1A2
IRF1	interferon regulatory factor 1	5	0.00136	0.0061	CXCL10,IL10,SLPI,MMP9,IL12A
TWIST1	twist basic helix-loop-helix transcription factor 1	4	0.00236	0.0101	TIMP1,GDF15,SRPX,MMP1
GLI2	GLI family zinc finger 2	3	0.00285	0.0113	FST,MUC5AC,WNT2B
GATA3	GATA binding protein 3	4	0.0032	0.0113	MUC1,IL5,IL10,MMP1
GATA4	GATA binding protein 4	3	0.00334	0.0113	AMH,FGF10,IL5
GLI1	GLI family zinc finger 1	3	0.00334	0.0113	MUC5AC,SFRP1,S100A9
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.00374	0.0113	COL1A2,COL11A1
FOXP2	forkhead box P2	2	0.00374	0.0113	SRPX,SRPX2
FOXQ1	forkhead box Q1	2	0.00374	0.0113	WNT3A,RSPO2
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	2	0.00374	0.0113	IL5,MMP13
NKX2-1	NK2 homeobox 1	2	0.00374	0.0113	SFTPA1,SFTPB
RUNX1	runt-related transcription factor 1	4	0.00387	0.0114	TIMP1,ELANE,PF4,CSF2
ETV4	ets variant 4	3	0.00513	0.0143	MUC4,MMP7,MMP1
NCOA3	nuclear receptor coactivator 3	2	0.00518	0.0143	MMP10,MMP7
HDAC4	histone deacetylase 4	3	0.00658	0.0169	MMP13,IL5,IL10
POU5F1	POU class 5 homeobox 1	3	0.00658	0.0169	SPP1,SEMA6A,TDGF1
HDAC5	histone deacetylase 5	2	0.00684	0.0169	SLIT2,FGF2
MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)	2	0.00684	0.0169	MMP9,MMP1
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	2	0.0087	0.019	SFRP1,SFRP5
ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	2	0.0087	0.019	MMP9,TIMP3
FOSL1	FOS-like antigen 1	2	0.0087	0.019	SFTPD,MMP1
GATA6	GATA binding protein 6	2	0.0087	0.019	PLAU,VWF
TFCP2	transcription factor CP2	2	0.0087	0.019	SPP1,A2M
HOXB7	homeobox B7	2	0.0108	0.022	THBS2,FGF2
POU2F2	POU class 2 homeobox 2	2	0.0108	0.022	IL5,SPP1
PPARD	peroxisome proliferator-activated receptor delta	2	0.0108	0.022	ANGPTL4,TIMP1
EP300	E1A binding protein p300	4	0.0127	0.0254	IL5,LAMA3,MMP9,COL1A2
IRF8	interferon regulatory factor 8	2	0.013	0.0254	IL12A,IL10
CIITA	class II, major histocompatibility complex, transactivator	3	0.0135	0.0254	COL1A1,MMP9,COL1A2
FOS	FBJ murine osteosarcoma viral oncogene homolog	4	0.0135	0.0254	MMP9,MMP7,MMP1,PLAU
CREB1	cAMP responsive element binding protein 1	5	0.0154	0.0283	BDNF,MUC5AC,MUC4,PLAU,IL10
JUND	jun D proto-oncogene	3	0.0173	0.0312	IL5,TIMP1,SFTPD
ZEB1	zinc finger E-box binding homeobox 1	2	0.0181	0.032	MUC1,COL4A3
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	3	0.0187	0.0325	S100P,PLAU,IGFBP1
STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	3	0.0201	0.0344	COL1A2,EGLN3,COL1A1
SNAI2	snail homolog 2 (Drosophila)	2	0.0208	0.035	MMP17,MMP9
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	3	0.0217	0.0357	ELANE,COL1A1,COL1A2
PPARG	peroxisome proliferator-activated receptor gamma	4	0.022	0.0357	GDF15,ANGPTL4,MMP9,MMP1
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0232	0.0367	SPP1,MUC4,S100P
FOSL2	FOS-like antigen 2	2	0.0238	0.0367	IL5,TIMP1
ING4	inhibitor of growth family, member 4	2	0.0238	0.0367	ANGPT1,SPP1
PPARA	peroxisome proliferator-activated receptor alpha	3	0.0249	0.0377	ANGPTL4,MMP9,IGFBP1
EZH2	enhancer of zeste homolog 2 (Drosophila)	3	0.0266	0.0397	ADAMTS1,IGFBP1,SFRP1
FOXM1	forkhead box M1	2	0.0302	0.0443	FGB,SFTPB
FOXA2	forkhead box A2	2	0.0336	0.0479	TPO,MMP7
HDAC9	histone deacetylase 9	2	0.0336	0.0479	MMP13,IGFBP1
ESR1	estrogen receptor 1	4	0.0346	0.0486	F12,AMH,MMP13,TGFA
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	2	0.0372	0.0514	MMP1,MMP9
ELK1	ELK1, member of ETS oncogene family	2	0.0409	0.0557	WISP2,MUC4
SIRT1	sirtuin 1	3	0.0424	0.0569	COL10A1,COL1A2,MMP9
PAX5	paired box 5	2	0.0447	0.0592	MMP1,TIMP1
CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	2	0.0486	0.0635	FST,MMP7
SOX9	SRY (sex determining region Y)-box 9	2	0.0527	0.0679	AMH,COL2A1
EGR1	early growth response 1	4	0.0543	0.069	GDF15,HYAL1,FGF2,PLAU
YY1	YY1 transcription factor	4	0.06	0.0728	COL1A2,VWF,MUC4,IL5
PGR	progesterone receptor	2	0.0612	0.0728	IL10,IGFBP1
SRF	serum response factor (c-fos serum response element-binding transcription factor)	2	0.0612	0.0728	MMP9,PLAU
TCF4	transcription factor 4	2	0.0612	0.0728	FST,CLEC4C
TWIST2	twist basic helix-loop-helix transcription factor 2	2	0.0612	0.0728	GDF15,SRPX
GATA1	GATA binding protein 1 (globin transcription factor 1)	3	0.0646	0.075	MUC1,PF4,LTBP4
WT1	Wilms tumor 1	3	0.0646	0.075	HBEGF,CTGF,AMH
SMAD4	SMAD family member 4	2	0.0656	0.0752	FSTL3,TNC
HDAC2	histone deacetylase 2	2	0.0701	0.0785	MUC5AC,COL1A2
NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	2	0.0701	0.0785	VWF,COL1A1
SPI1	spleen focus forming virus (SFFV) proviral integration oncogene spi1	3	0.0789	0.0869	IL5,ELANE,CTSK
LEF1	lymphoid enhancer-binding factor 1	2	0.0795	0.0869	MMP7,ELANE
RUNX3	runt-related transcription factor 3	2	0.0843	0.0911	TIMP1,MMP9
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.108	0.115	MUC4,MMP9,COL1A1
KLF4	Kruppel-like factor 4 (gut)	2	0.136	0.144	LAMA3,GDF15
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2	0.147	0.154	IL10,AMH
AR	androgen receptor	3	0.191	0.197	WNT7B,MUC1,TGFA
BRCA1	breast cancer 1, early onset	2	0.235	0.24	FST,S100A2
TP53	tumor protein p53	3	0.496	0.502	GDF15,MMP1,FGF2
E2F1	E2F transcription factor 1	2	0.64	0.64	MUC4,TNFSF11
