Key TF	Description	# of overlapped genes	P value	Q value	List of overlapped genes
DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha	3	0.000333	0.00205	IGFBP3,SFRP1,SFRP5
STAT1	signal transducer and activator of transcription 1, 91kDa	7	0.000436	0.0025	FGF2,MMP9,MUC4,IFNG,IFNA1,IL6,MMP13
FLI1	Friend leukemia virus integration 1	4	0.000564	0.00285	PF4,MMP1,COL1A2,IGFBP3
POU5F1	POU class 5 homeobox 1	4	0.000564	0.00285	SPP1,SEMA6A,BMP4,TDGF1
CREB1	cAMP responsive element binding protein 1	7	0.000663	0.00317	BDNF,IFNG,MUC5AC,IBSP,MUC4,IL6,PLAU
IRF1	interferon regulatory factor 1	5	0.0014	0.00635	IFNG,SLPI,IFNA1,MMP9,IL12A
JUND	jun D proto-oncogene	4	0.00217	0.00932	IL6,FGFBP1,IL5,SFTPD
CEBPB	CCAAT/enhancer binding protein (C/EBP), beta	5	0.0029	0.0112	MMP1,IL6,IL5,IL13,SFTPD
EGR1	early growth response 1	6	0.00313	0.0112	IFNG,HYAL1,FGF2,PLAU,IL6,GDNF
GATA3	GATA binding protein 3	4	0.00328	0.0112	IL5,IFNG,MMP1,CXCL1
POU2F1	POU class 2 homeobox 1	4	0.00328	0.0112	IL5,PLAU,LGALS4,SPP1
NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	3	0.00341	0.0112	MMP3,MMP1,MMP9
CEBPZ	CCAAT/enhancer binding protein (C/EBP), zeta	2	0.00379	0.0112	COL1A2,COL11A1
FOXQ1	forkhead box Q1	2	0.00379	0.0112	WNT3A,RSPO2
MAF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	2	0.00379	0.0112	IL5,MMP13
NKX2-1	NK2 homeobox 1	2	0.00379	0.0112	SFTPA1,SFTPB
ETV4	ets variant 4	3	0.00522	0.0137	MUC4,MMP7,MMP1
SOX2	SRY (sex determining region Y)-box 2	3	0.00522	0.0137	BMP4,SEMA6A,MMP3
NCOA3	nuclear receptor coactivator 3	2	0.00525	0.0137	MMP10,MMP7
TFAP4	transcription factor AP-4 (activating enhancer binding protein 4)	2	0.00525	0.0137	MUC4,IFNG
HDAC5	histone deacetylase 5	2	0.00692	0.0165	SLIT2,FGF2
MAZ	MYC-associated zinc finger protein (purine-binding transcription factor)	2	0.00692	0.0165	MMP9,MMP1
ZFP36	ZFP36 ring finger protein	2	0.00692	0.0165	SERPINB2,IL6
SIRT1	sirtuin 1	4	0.00761	0.0177	COL10A1,COL1A2,MMP9,ADAMTS5
FOSL1	FOS-like antigen 1	2	0.00881	0.0193	SFTPD,MMP1
TFCP2	transcription factor CP2	2	0.00881	0.0193	SPP1,A2M
ERG	v-ets erythroblastosis virus E26 oncogene homolog (avian)	3	0.00934	0.0193	SPP1,WNT11,FGF2
HDAC2	histone deacetylase 2	3	0.00934	0.0193	MUC5AC,COL1A2,BMP7
CEBPA	CCAAT/enhancer binding protein (C/EBP), alpha	4	0.00942	0.0193	SPP1,IL5,SFTPD,IL6
SP3	Sp3 transcription factor	6	0.0104	0.0199	IGFBP3,GDF5,TGM4,COL1A1,MUC6,MUC4
HOXB7	homeobox B7	2	0.0109	0.0199	THBS2,FGF2
NFIL3	nuclear factor, interleukin 3 regulated	2	0.0109	0.0199	IFNG,AREG
POU2F2	POU class 2 homeobox 2	2	0.0109	0.0199	IL5,SPP1
SPDEF	SAM pointed domain containing ets transcription factor	2	0.0109	0.0199	SERPINB5,MMP9
CIITA	class II, major histocompatibility complex, transactivator	3	0.0137	0.0233	COL1A1,MMP9,COL1A2
DNMT1	DNA (cytosine-5-)-methyltransferase 1	3	0.0137	0.0233	SFRP5,BMP2,SFRP1
SMAD3	SMAD family member 3	3	0.0137	0.0233	LTBP4,TNC,MMP9
BRCA1	breast cancer 1, early onset	4	0.0138	0.0233	AREG,S100A2,CXCL1,IFNA1
ATF2	activating transcription factor 2	3	0.0149	0.0242	IFNG,TGFB2,PLAU
CDX2	caudal type homeobox 2	3	0.0149	0.0242	MEP1A,MUC17,IGFBP3
TBX21	T-box 21	2	0.0156	0.0249	IFNG,IL13
YY1	YY1 transcription factor	5	0.0165	0.0257	COL1A2,MUC4,IFNG,IL5,POSTN
KLF5	Kruppel-like factor 5 (intestinal)	2	0.0183	0.0281	MMP9,FGFBP1
ATF4	activating transcription factor 4 (tax-responsive enhancer element B67)	3	0.019	0.0287	S100P,IL6,PLAU
SNAI2	snail homolog 2 (Drosophila)	2	0.0211	0.0312	MMP17,MMP9
USF1	upstream transcription factor 1	4	0.0214	0.0312	TGFB2,AGT,PF4,IFNG
NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	3	0.0236	0.0339	SPP1,MUC4,S100P
FOSL2	FOS-like antigen 2	2	0.0241	0.034	IBSP,IL5
FOXM1	forkhead box M1	2	0.0305	0.0419	FGB,SFTPB
VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	3	0.0307	0.0419	IL6,IGFBP3,CST5
RFX5	regulatory factor X, 5 (influences HLA class II expression)	2	0.034	0.0457	IFNG,COL1A2
GATA4	GATA binding protein 4	2	0.0376	0.049	FGF10,IL5
GLI1	GLI family zinc finger 1	2	0.0376	0.049	MUC5AC,SFRP1
AHR	aryl hydrocarbon receptor	2	0.0492	0.0632	IL6,IL13
NANOG	Nanog homeobox	2	0.0533	0.0675	NODAL,SEMA6A
HDAC4	histone deacetylase 4	2	0.0576	0.0718	MMP13,IL5
PARP1	poly (ADP-ribose) polymerase 1	2	0.0619	0.075	IFNG,CXCL1
SRF	serum response factor (c-fos serum response element-binding transcription factor)	2	0.0619	0.075	MMP9,PLAU
AR	androgen receptor	4	0.0652	0.0773	WNT7B,SERPINB5,IGFBP3,NOV
GATA1	GATA binding protein 1 (globin transcription factor 1)	3	0.0656	0.0773	PF4,IFNG,LTBP4
LEF1	lymphoid enhancer-binding factor 1	2	0.0804	0.0934	MMP7,EDA
YBX1	Y box binding protein 1	2	0.0852	0.0977	MMP13,AGT
TFAP2A	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	3	0.109	0.123	MUC4,MMP9,COL1A1
MYB	v-myb myeloblastosis viral oncogene homolog (avian)	2	0.121	0.136	COL1A1,COL1A2
PPARA	peroxisome proliferator-activated receptor alpha	2	0.132	0.146	IL6,MMP9
KLF4	Kruppel-like factor 4 (gut)	2	0.138	0.15	IL6,LAMA3
E2F1	E2F transcription factor 1	4	0.175	0.188	MUC4,CTSV,SERPINB5,TNFSF11
USF2	upstream transcription factor 2, c-fos interacting	2	0.178	0.189	PF4,TGFB2
MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	3	0.223	0.233	IFNA1,SFRP1,IL6
TP53	tumor protein p53	4	0.278	0.288	MMP1,VCAN,FGF2,IGFBP3
PPARG	peroxisome proliferator-activated receptor gamma	2	0.292	0.299	MMP9,MMP1
ESR1	estrogen receptor 1	2	0.351	0.356	F12,MMP13
HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	2	0.392	0.392	FGF2,PLAU
